"stimulusFile","stimulus","accuracy","rt","participant","gender","age","condition","stimulus_category"
"stimuliBlock1.xlsx","Juist",1,1359,119,"f",23,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1312,119,"f",23,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1474,119,"f",23,3,"false"
"stimuliBlock1.xlsx","Exact",1,1255,119,"f",23,3,"true"
"stimuliBlock1.xlsx","Correct",1,1595,119,"f",23,3,"true"
"stimuliBlock1.xlsx","In orde",1,1393,119,"f",23,3,"true"
"stimuliBlock1.xlsx","Mis",1,1329,119,"f",23,3,"false"
"stimuliBlock1.xlsx","Fout",1,1259,119,"f",23,3,"false"
"stimuliBlock1.xlsx","Goed",1,1280,119,"f",23,3,"true"
"stimuliBlock1.xlsx","Juist",1,2266,119,"f",23,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,2241,119,"f",23,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,5998,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Fout",1,2350,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Correct",1,1318,120,"f",20,4,"true"
"stimuliBlock1.xlsx","In orde",1,1354,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1372,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1426,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Juist",1,1307,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Exact",1,1308,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Mis",1,1432,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Goed",1,1204,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1232,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Exact",1,1252,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Mis",1,2168,120,"f",20,4,"false"
"stimuliBlock1.xlsx","In orde",1,1416,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1417,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Fout",1,1258,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Correct",1,1417,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Goed",1,1300,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1334,120,"f",20,4,"false"
"stimuliBlock1.xlsx","Juist",1,1373,120,"f",20,4,"true"
"stimuliBlock1.xlsx","Exact",1,1460,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1278,121,"f",21,1,"false"
"stimuliBlock1.xlsx","In orde",1,1172,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Goed",1,1108,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Correct",1,1043,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Mis",1,1278,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1228,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1168,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Juist",1,1117,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Fout",1,1096,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Juist",1,1117,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Exact",1,1156,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1085,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1345,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Mis",1,1137,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Goed",1,1159,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Fout",1,1191,121,"f",21,1,"false"
"stimuliBlock1.xlsx","In orde",1,1192,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1234,121,"f",21,1,"false"
"stimuliBlock1.xlsx","Correct",1,1224,121,"f",21,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1883,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Juist",1,1379,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1535,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Exact",1,1536,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Mis",1,1466,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Fout",1,1300,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Goed",1,1380,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1528,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Correct",1,1383,122,"m",19,2,"true"
"stimuliBlock1.xlsx","In orde",1,1308,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Fout",1,1250,122,"m",19,2,"false"
"stimuliBlock1.xlsx","In orde",1,1241,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1404,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Mis",1,1487,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Exact",1,1307,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Correct",1,1399,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Goed",1,1267,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1336,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Juist",1,1300,122,"m",19,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1207,122,"m",19,2,"false"
"stimuliBlock1.xlsx","Mis",1,2426,123,"m",19,3,"false"
"stimuliBlock1.xlsx","In orde",1,838,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,5346,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Fout",1,1432,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Goed",1,1353,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1563,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Juist",1,1243,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Exact",1,1575,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Correct",1,1283,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1235,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Mis",1,1272,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Fout",1,1239,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Correct",1,1311,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1364,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1255,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Goed",1,1197,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Juist",1,1471,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1280,123,"m",19,3,"false"
"stimuliBlock1.xlsx","Exact",1,1316,123,"m",19,3,"true"
"stimuliBlock1.xlsx","In orde",1,1271,123,"m",19,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,2104,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1648,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Fout",1,1652,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Juist",1,1375,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Exact",1,1447,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Correct",1,1361,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Mis",1,1388,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1332,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Goed",1,1354,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","In orde",1,1383,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Goed",1,1346,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Correct",1,1282,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1228,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1330,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Juist",1,1281,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Fout",1,1264,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Exact",1,1402,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","Mis",1,1310,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1337,124,"FALSE",23,4,"false"
"stimuliBlock1.xlsx","In orde",1,1329,124,"FALSE",23,4,"true"
"stimuliBlock1.xlsx","In orde",1,1469,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Juist",1,1238,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Mis",1,1282,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Exact",1,1313,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Fout",1,1246,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Goed",1,1229,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1277,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1269,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1550,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Correct",1,1348,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1405,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Fout",1,1488,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Exact",1,1380,125,"f",24,1,"true"
"stimuliBlock1.xlsx","In orde",1,1234,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Mis",1,1405,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Goed",1,1365,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1296,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1332,125,"f",24,1,"false"
"stimuliBlock1.xlsx","Juist",1,1454,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Correct",1,1220,125,"f",24,1,"true"
"stimuliBlock1.xlsx","Correct",1,1751,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Goed",1,1264,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Exact",1,1677,126,"f",20,2,"true"
"stimuliBlock1.xlsx","In orde",1,1385,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1322,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2173,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Juist",1,1238,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1401,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Fout",1,2034,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Mis",1,1682,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Fout",1,1636,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1277,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Mis",1,1184,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Exact",1,1401,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Goed",1,1288,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1292,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1432,126,"f",20,2,"false"
"stimuliBlock1.xlsx","Correct",1,1542,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Juist",1,1308,126,"f",20,2,"true"
"stimuliBlock1.xlsx","In orde",1,1348,126,"f",20,2,"true"
"stimuliBlock1.xlsx","Correct",1,6520,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Goed",1,1530,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1309,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Fout",1,1464,127,"f",21,3,"false"
"stimuliBlock1.xlsx","In orde",1,1414,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1465,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Mis",1,1420,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1220,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Exact",1,1327,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Juist",1,1194,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Mis",1,1406,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1711,127,"f",21,3,"false"
"stimuliBlock1.xlsx","In orde",1,1281,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1299,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Correct",1,1350,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Goed",1,1371,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Exact",1,1420,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Fout",1,1387,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Juist",1,1320,127,"f",21,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1352,127,"f",21,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1662,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1310,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Exact",1,1295,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Fout",1,1330,128,"f",23,4,"false"
"stimuliBlock1.xlsx","In orde",1,1422,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Juist",1,1227,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Mis",1,1346,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Correct",1,1556,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Goed",1,1188,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1328,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Goed",1,1205,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1318,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Correct",1,1311,128,"f",23,4,"true"
"stimuliBlock1.xlsx","In orde",1,1266,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Fout",1,1440,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Exact",1,1250,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Juist",1,1204,128,"f",23,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1352,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1424,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Mis",1,1388,128,"f",23,4,"false"
"stimuliBlock1.xlsx","Goed",1,2178,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Mis",1,2026,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1790,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1547,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1486,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Fout",1,1588,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Correct",1,1501,129,"f",19,1,"true"
"stimuliBlock1.xlsx","In orde",1,1644,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Exact",1,1667,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Juist",1,1597,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1660,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1473,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Fout",1,1490,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Exact",1,1614,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Correct",1,1537,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Mis",1,1381,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Goed",1,1865,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Juist",1,1877,129,"f",19,1,"true"
"stimuliBlock1.xlsx","In orde",1,1643,129,"f",19,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1458,129,"f",19,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,3758,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Exact",1,1730,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Juist",1,1408,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Fout",1,1364,130,"f",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1453,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Goed",1,1388,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1407,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1507,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Mis",1,1476,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Correct",1,1510,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Exact",1,1407,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Fout",1,1391,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Juist",1,1475,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Mis",1,1460,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1426,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Correct",1,1342,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1364,130,"f",21,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2060,130,"f",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1381,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Goed",1,1296,130,"f",21,2,"true"
"stimuliBlock1.xlsx","Exact",1,1881,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Correct",1,1334,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Fout",1,1339,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1345,131,"f",21,3,"false"
"stimuliBlock1.xlsx","In orde",1,1291,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Mis",1,1268,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1271,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1189,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Juist",1,1183,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Goed",1,1229,131,"f",21,3,"true"
"stimuliBlock1.xlsx","In orde",1,1270,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1255,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Exact",1,1371,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Correct",1,1224,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1230,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Fout",1,1195,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Goed",1,1230,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Juist",1,1215,131,"f",21,3,"true"
"stimuliBlock1.xlsx","Mis",1,1277,131,"f",21,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1410,131,"f",21,3,"false"
"stimuliBlock1.xlsx","In orde",1,2326,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Mis",1,6399,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2033,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1716,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Correct",1,1501,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Fout",1,1712,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Juist",1,1946,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Goed",1,1469,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Exact",1,1570,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1836,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Goed",1,1413,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Juist",1,1553,132,"f",27,4,"true"
"stimuliBlock1.xlsx","In orde",1,1419,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1620,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1952,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Exact",1,1817,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Correct",1,1567,132,"f",27,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1634,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Fout",1,1984,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Mis",1,1503,132,"f",27,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2427,133,"f",22,1,"false"
"stimuliBlock1.xlsx","In orde",1,1802,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Goed",1,1317,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1828,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Exact",1,1396,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Fout",1,1722,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1315,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Juist",1,1270,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Correct",1,1300,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Mis",1,1535,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Juist",1,1239,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Goed",1,1272,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Exact",1,1365,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1537,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Mis",1,2053,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1281,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Fout",1,1199,133,"f",22,1,"false"
"stimuliBlock1.xlsx","In orde",1,1441,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Correct",1,1323,133,"f",22,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1338,133,"f",22,1,"false"
"stimuliBlock1.xlsx","Goed",1,4590,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Exact",1,1917,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Mis",1,5264,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Correct",1,1396,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,2214,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,2179,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1579,134,"f",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1473,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Juist",1,4403,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Fout",1,3729,134,"f",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1984,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Correct",1,1537,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Goed",1,1540,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1398,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1388,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Juist",1,2865,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Fout",1,1675,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1622,134,"f",21,2,"false"
"stimuliBlock1.xlsx","Exact",1,1684,134,"f",21,2,"true"
"stimuliBlock1.xlsx","Mis",1,1451,134,"f",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1711,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Fout",1,1435,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1581,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Goed",1,1332,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Mis",1,1550,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Correct",1,1830,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Juist",1,1308,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1345,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1485,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Exact",1,1474,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Mis",1,1397,135,"m",24,3,"false"
"stimuliBlock1.xlsx","In orde",1,1370,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1379,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2447,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Correct",1,1424,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1411,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Exact",1,1521,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Juist",1,1355,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Goed",1,1288,135,"m",24,3,"true"
"stimuliBlock1.xlsx","Fout",1,1395,135,"m",24,3,"false"
"stimuliBlock1.xlsx","Correct",1,1362,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Fout",1,1148,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Exact",1,1183,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1213,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1292,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Juist",1,1251,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Mis",1,1207,136,"f",22,4,"false"
"stimuliBlock1.xlsx","In orde",1,1191,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Goed",1,1167,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1595,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Fout",1,1237,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1277,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Mis",1,1261,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Goed",1,1210,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Exact",1,1256,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Correct",1,1255,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Juist",1,1192,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1192,136,"f",22,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1215,136,"f",22,4,"false"
"stimuliBlock1.xlsx","In orde",1,1339,136,"f",22,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1767,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1345,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Juist",1,1319,137,"m",23,1,"true"
"stimuliBlock1.xlsx","In orde",1,1246,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Fout",1,1269,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Correct",1,1268,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Mis",1,1304,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Goed",1,1211,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Exact",1,1254,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1312,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Correct",1,1261,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Juist",1,1245,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1338,137,"m",23,1,"false"
"stimuliBlock1.xlsx","In orde",1,1316,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Exact",1,1226,137,"m",23,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1253,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Goed",1,1166,137,"m",23,1,"true"
